game_id,date,game_time,team_away,team_home,venue,game_type,status,home_score,away_score
777795,2025-05-24,2025-05-24T23:05:00Z,Toronto Blue Jays,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777796,2025-05-24,2025-05-24T23:15:00Z,Cleveland Guardians,Detroit Tigers,Comerica Park,R,Scheduled,,
777789,2025-05-24,2025-05-24T23:15:00Z,Los Angeles Dodgers,New York Mets,Citi Field,R,Scheduled,,
777784,2025-05-24,2025-05-25T02:05:00Z,Philadelphia Phillies,Athletics,Sutter Health Park,R,Scheduled,,
777781,2025-05-24,2025-05-25T02:07:00Z,Miami Marlins,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777780,2025-05-25,2025-05-25T15:35:00Z,Cleveland Guardians,Detroit Tigers,Comerica Park,R,Scheduled,,
777785,2025-05-25,2025-05-25T17:35:00Z,Baltimore Orioles,Boston Red Sox,Fenway Park,R,Scheduled,,
777778,2025-05-25,2025-05-25T17:35:00Z,San Francisco Giants,Washington Nationals,Nationals Park,R,Scheduled,,
777776,2025-05-25,2025-05-25T17:35:00Z,Milwaukee Brewers,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777779,2025-05-25,2025-05-25T17:40:00Z,Chicago Cubs,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777775,2025-05-25,2025-05-25T17:40:00Z,Toronto Blue Jays,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777774,2025-05-25,2025-05-25T18:10:00Z,Seattle Mariners,Houston Astros,Daikin Park,R,Scheduled,,
777772,2025-05-25,2025-05-25T18:10:00Z,Kansas City Royals,Minnesota Twins,Target Field,R,Scheduled,,
777777,2025-05-25,2025-05-25T18:10:00Z,Texas Rangers,Chicago White Sox,Rate Field,R,Scheduled,,
777766,2025-05-25,2025-05-25T18:15:00Z,Arizona Diamondbacks,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777768,2025-05-25,2025-05-25T19:10:00Z,New York Yankees,Colorado Rockies,Coors Field,R,Scheduled,,
777765,2025-05-25,2025-05-25T20:05:00Z,Philadelphia Phillies,Athletics,Sutter Health Park,R,Scheduled,,
777767,2025-05-25,2025-05-25T20:07:00Z,Miami Marlins,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777783,2025-05-25,2025-05-25T20:10:00Z,San Diego Padres,Atlanta Braves,Truist Park,R,Scheduled,,
777773,2025-05-25,2025-05-25T23:10:00Z,Los Angeles Dodgers,New York Mets,Citi Field,R,Scheduled,,
777770,2025-05-26,2025-05-26T17:10:00Z,San Francisco Giants,Detroit Tigers,Comerica Park,R,Scheduled,,
777764,2025-05-26,2025-05-26T18:10:00Z,Boston Red Sox,Milwaukee Brewers,American Family Field,R,Scheduled,,
777757,2025-05-26,2025-05-26T18:20:00Z,Colorado Rockies,Chicago Cubs,Wrigley Field,R,Scheduled,,
777771,2025-05-26,2025-05-26T19:05:00Z,St. Louis Cardinals,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777759,2025-05-26,2025-05-26T20:05:00Z,Toronto Blue Jays,Texas Rangers,Globe Life Field,R,Scheduled,,
777760,2025-05-26,2025-05-26T20:10:00Z,Cincinnati Reds,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777758,2025-05-26,2025-05-26T20:10:00Z,Chicago White Sox,New York Mets,Citi Field,R,Scheduled,,
777769,2025-05-26,2025-05-26T22:10:00Z,Los Angeles Dodgers,Cleveland Guardians,Progressive Field,R,Scheduled,,
777762,2025-05-26,2025-05-26T23:05:00Z,Minnesota Twins,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777761,2025-05-26,2025-05-27T00:10:00Z,Pittsburgh Pirates,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777756,2025-05-26,2025-05-27T00:40:00Z,Miami Marlins,San Diego Padres,Petco Park,R,Scheduled,,
777763,2025-05-26,2025-05-27T01:38:00Z,New York Yankees,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777753,2025-05-27,2025-05-27T22:10:00Z,Los Angeles Dodgers,Cleveland Guardians,Progressive Field,R,Scheduled,,
777754,2025-05-27,2025-05-27T22:35:00Z,St. Louis Cardinals,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777755,2025-05-27,2025-05-27T22:40:00Z,San Francisco Giants,Detroit Tigers,Comerica Park,R,Scheduled,,
777748,2025-05-27,2025-05-27T22:45:00Z,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777746,2025-05-27,2025-05-27T23:05:00Z,Minnesota Twins,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777749,2025-05-27,2025-05-27T23:10:00Z,Chicago White Sox,New York Mets,Citi Field,R,Scheduled,,
777750,2025-05-27,2025-05-27T23:40:00Z,Cincinnati Reds,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777747,2025-05-27,2025-05-27T23:40:00Z,Boston Red Sox,Milwaukee Brewers,American Family Field,R,Scheduled,,
777751,2025-05-27,2025-05-28T00:05:00Z,Colorado Rockies,Chicago Cubs,Wrigley Field,R,Scheduled,,
777741,2025-05-27,2025-05-28T00:05:00Z,Toronto Blue Jays,Texas Rangers,Globe Life Field,R,Scheduled,,
777752,2025-05-27,2025-05-28T00:10:00Z,Athletics,Houston Astros,Daikin Park,R,Scheduled,,
777745,2025-05-27,2025-05-28T01:38:00Z,New York Yankees,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777744,2025-05-27,2025-05-28T01:40:00Z,Pittsburgh Pirates,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777743,2025-05-27,2025-05-28T01:40:00Z,Washington Nationals,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777742,2025-05-27,2025-05-28T01:40:00Z,Miami Marlins,San Diego Padres,Petco Park,R,Scheduled,,
777739,2025-05-28,2025-05-28T17:10:00Z,Los Angeles Dodgers,Cleveland Guardians,Progressive Field,R,Scheduled,,
777738,2025-05-28,2025-05-28T17:10:00Z,San Francisco Giants,Detroit Tigers,Comerica Park,R,Scheduled,,
777732,2025-05-28,2025-05-28T17:10:00Z,Minnesota Twins,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777736,2025-05-28,2025-05-28T17:10:00Z,Boston Red Sox,Milwaukee Brewers,American Family Field,R,Scheduled,,
777734,2025-05-28,2025-05-28T18:10:00Z,Athletics,Houston Astros,Daikin Park,R,Scheduled,,
777729,2025-05-28,2025-05-28T19:40:00Z,Pittsburgh Pirates,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777726,2025-05-28,2025-05-28T20:10:00Z,Miami Marlins,San Diego Padres,Petco Park,R,Scheduled,,
777740,2025-05-28,2025-05-28T22:35:00Z,St. Louis Cardinals,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777735,2025-05-28,2025-05-28T22:45:00Z,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777737,2025-05-28,2025-05-28T23:10:00Z,Chicago White Sox,New York Mets,Citi Field,R,Scheduled,,
777733,2025-05-28,2025-05-28T23:40:00Z,Cincinnati Reds,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777731,2025-05-28,2025-05-29T00:05:00Z,Colorado Rockies,Chicago Cubs,Wrigley Field,R,Scheduled,,
777724,2025-05-28,2025-05-29T00:05:00Z,Toronto Blue Jays,Texas Rangers,Globe Life Field,R,Scheduled,,
777728,2025-05-28,2025-05-29T01:38:00Z,New York Yankees,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777730,2025-05-28,2025-05-29T01:40:00Z,Washington Nationals,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777723,2025-05-29,2025-05-29T22:45:00Z,Atlanta Braves,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777727,2025-05-29,2025-05-29T23:07:00Z,Athletics,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777725,2025-05-29,2025-05-30T00:10:00Z,Tampa Bay Rays,Houston Astros,Daikin Park,R,Scheduled,,
777722,2025-05-29,2025-05-30T01:40:00Z,Washington Nationals,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777712,2025-05-30,2025-05-30T18:20:00Z,Cincinnati Reds,Chicago Cubs,Wrigley Field,R,Scheduled,,
777715,2025-05-30,2025-05-30T22:45:00Z,Milwaukee Brewers,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777720,2025-05-30,2025-05-30T23:05:00Z,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777716,2025-05-30,2025-05-30T23:07:00Z,Athletics,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777721,2025-05-30,2025-05-30T23:10:00Z,Los Angeles Angels,Cleveland Guardians,Progressive Field,R,Scheduled,,
777718,2025-05-30,2025-05-30T23:10:00Z,Colorado Rockies,New York Mets,Citi Field,R,Scheduled,,
777717,2025-05-30,2025-05-30T23:10:00Z,San Francisco Giants,Miami Marlins,loanDepot park,R,Scheduled,,
777719,2025-05-30,2025-05-30T23:15:00Z,Boston Red Sox,Atlanta Braves,Truist Park,R,Scheduled,,
777709,2025-05-30,2025-05-31T00:05:00Z,St. Louis Cardinals,Texas Rangers,Globe Life Field,R,Scheduled,,
777711,2025-05-30,2025-05-31T00:10:00Z,Detroit Tigers,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777714,2025-05-30,2025-05-31T00:10:00Z,Tampa Bay Rays,Houston Astros,Daikin Park,R,Scheduled,,
777710,2025-05-30,2025-05-31T01:40:00Z,Washington Nationals,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777707,2025-05-30,2025-05-31T01:40:00Z,Pittsburgh Pirates,San Diego Padres,Petco Park,R,Scheduled,,
777713,2025-05-30,2025-05-31T02:10:00Z,Minnesota Twins,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777708,2025-05-30,2025-05-31T02:10:00Z,New York Yankees,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777704,2025-05-31,2025-05-31T18:20:00Z,Cincinnati Reds,Chicago Cubs,Wrigley Field,R,Scheduled,,
777701,2025-05-31,2025-05-31T19:07:00Z,Athletics,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777697,2025-05-31,2025-05-31T20:05:00Z,St. Louis Cardinals,Texas Rangers,Globe Life Field,R,Scheduled,,
777699,2025-05-31,2025-05-31T20:05:00Z,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777702,2025-05-31,2025-05-31T20:05:00Z,Milwaukee Brewers,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777703,2025-05-31,2025-05-31T20:10:00Z,Los Angeles Angels,Cleveland Guardians,Progressive Field,R,Scheduled,,
777694,2025-05-31,2025-05-31T20:10:00Z,Detroit Tigers,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777700,2025-05-31,2025-05-31T20:10:00Z,Colorado Rockies,New York Mets,Citi Field,R,Scheduled,,
777693,2025-05-31,2025-05-31T20:10:00Z,Tampa Bay Rays,Houston Astros,Daikin Park,R,Scheduled,,
777706,2025-05-31,2025-05-31T20:10:00Z,Boston Red Sox,Atlanta Braves,Truist Park,R,Scheduled,,
777705,2025-05-31,2025-05-31T20:10:00Z,San Francisco Giants,Miami Marlins,loanDepot park,R,Scheduled,,
777695,2025-05-31,2025-05-31T23:15:00Z,Minnesota Twins,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777698,2025-05-31,2025-05-31T23:15:00Z,New York Yankees,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777691,2025-05-31,2025-06-01T01:40:00Z,Pittsburgh Pirates,San Diego Padres,Petco Park,R,Scheduled,,
777696,2025-05-31,2025-06-01T02:10:00Z,Washington Nationals,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777678,2025-06-01,2025-06-01T17:05:00Z,St. Louis Cardinals,Texas Rangers,Globe Life Field,R,Scheduled,,
777692,2025-06-01,2025-06-01T17:35:00Z,Boston Red Sox,Atlanta Braves,Truist Park,R,Scheduled,,
777684,2025-06-01,2025-06-01T17:35:00Z,Chicago White Sox,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777688,2025-06-01,2025-06-01T17:35:00Z,Milwaukee Brewers,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777685,2025-06-01,2025-06-01T17:37:00Z,Athletics,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777683,2025-06-01,2025-06-01T17:40:00Z,Los Angeles Angels,Cleveland Guardians,Progressive Field,R,Scheduled,,
777686,2025-06-01,2025-06-01T17:40:00Z,Colorado Rockies,New York Mets,Citi Field,R,Scheduled,,
777689,2025-06-01,2025-06-01T17:40:00Z,San Francisco Giants,Miami Marlins,loanDepot park,R,Scheduled,,
777677,2025-06-01,2025-06-01T18:10:00Z,Detroit Tigers,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777690,2025-06-01,2025-06-01T18:10:00Z,Tampa Bay Rays,Houston Astros,Daikin Park,R,Scheduled,,
777687,2025-06-01,2025-06-01T18:20:00Z,Cincinnati Reds,Chicago Cubs,Wrigley Field,R,Scheduled,,
777679,2025-06-01,2025-06-01T20:10:00Z,Washington Nationals,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777680,2025-06-01,2025-06-01T20:10:00Z,Minnesota Twins,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777681,2025-06-01,2025-06-01T21:10:00Z,Pittsburgh Pirates,San Diego Padres,Petco Park,R,Scheduled,,
777682,2025-06-01,2025-06-01T23:10:00Z,New York Yankees,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777673,2025-06-02,2025-06-02T22:40:00Z,Colorado Rockies,Miami Marlins,loanDepot park,R,Scheduled,,
777670,2025-06-02,2025-06-02T23:10:00Z,Los Angeles Angels,Boston Red Sox,Fenway Park,R,Scheduled,,
777671,2025-06-02,2025-06-02T23:10:00Z,Milwaukee Brewers,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777674,2025-06-02,2025-06-02T23:40:00Z,Detroit Tigers,Chicago White Sox,Rate Field,R,Scheduled,,
777676,2025-06-02,2025-06-03T01:45:00Z,San Diego Padres,San Francisco Giants,Oracle Park,R,Scheduled,,
777669,2025-06-02,2025-06-03T02:05:00Z,Minnesota Twins,Athletics,Sutter Health Park,R,Scheduled,,
777675,2025-06-02,2025-06-03T02:10:00Z,New York Mets,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777663,2025-06-03,2025-06-03T22:40:00Z,Houston Astros,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777666,2025-06-03,2025-06-03T22:40:00Z,Colorado Rockies,Miami Marlins,loanDepot park,R,Scheduled,,
777659,2025-06-03,2025-06-03T22:45:00Z,Chicago Cubs,Washington Nationals,Nationals Park,R,Scheduled,,
777664,2025-06-03,2025-06-03T23:05:00Z,Cleveland Guardians,New York Yankees,Yankee Stadium,R,Scheduled,,
777665,2025-06-03,2025-06-03T23:07:00Z,Philadelphia Phillies,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777667,2025-06-03,2025-06-03T23:10:00Z,Los Angeles Angels,Boston Red Sox,Fenway Park,R,Scheduled,,
777668,2025-06-03,2025-06-03T23:10:00Z,Milwaukee Brewers,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777672,2025-06-03,2025-06-03T23:15:00Z,Arizona Diamondbacks,Atlanta Braves,Truist Park,R,Scheduled,,
777662,2025-06-03,2025-06-03T23:35:00Z,Texas Rangers,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777661,2025-06-03,2025-06-03T23:40:00Z,Detroit Tigers,Chicago White Sox,Rate Field,R,Scheduled,,
777660,2025-06-03,2025-06-03T23:45:00Z,Kansas City Royals,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777655,2025-06-03,2025-06-04T01:40:00Z,Baltimore Orioles,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777656,2025-06-03,2025-06-04T01:45:00Z,San Diego Padres,San Francisco Giants,Oracle Park,R,Scheduled,,
777658,2025-06-03,2025-06-04T02:05:00Z,Minnesota Twins,Athletics,Sutter Health Park,R,Scheduled,,
777657,2025-06-03,2025-06-04T02:10:00Z,New York Mets,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777652,2025-06-04,2025-06-04T16:10:00Z,Colorado Rockies,Miami Marlins,loanDepot park,R,Scheduled,,
777647,2025-06-04,2025-06-04T16:40:00Z,Milwaukee Brewers,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777649,2025-06-04,2025-06-04T17:35:00Z,Los Angeles Angels,Boston Red Sox,Fenway Park,R,Scheduled,,
777648,2025-06-04,2025-06-04T22:40:00Z,Houston Astros,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777650,2025-06-04,2025-06-04T22:45:00Z,Chicago Cubs,Washington Nationals,Nationals Park,R,Scheduled,,
777653,2025-06-04,2025-06-04T23:05:00Z,Cleveland Guardians,New York Yankees,Yankee Stadium,R,Scheduled,,
777651,2025-06-04,2025-06-04T23:07:00Z,Philadelphia Phillies,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777654,2025-06-04,2025-06-04T23:15:00Z,Arizona Diamondbacks,Atlanta Braves,Truist Park,R,Scheduled,,
777646,2025-06-04,2025-06-04T23:35:00Z,Texas Rangers,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777639,2025-06-04,2025-06-04T23:40:00Z,Detroit Tigers,Chicago White Sox,Rate Field,R,Scheduled,,
777642,2025-06-04,2025-06-04T23:45:00Z,Kansas City Royals,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777645,2025-06-04,2025-06-05T01:40:00Z,Baltimore Orioles,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777641,2025-06-04,2025-06-05T01:45:00Z,San Diego Padres,San Francisco Giants,Oracle Park,R,Scheduled,,
777643,2025-06-04,2025-06-05T02:05:00Z,Minnesota Twins,Athletics,Sutter Health Park,R,Scheduled,,
777638,2025-06-04,2025-06-05T02:10:00Z,New York Mets,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777640,2025-06-05,2025-06-05T16:15:00Z,Arizona Diamondbacks,Atlanta Braves,Truist Park,R,Scheduled,,
777634,2025-06-05,2025-06-05T18:10:00Z,Detroit Tigers,Chicago White Sox,Rate Field,R,Scheduled,,
777637,2025-06-05,2025-06-05T19:07:00Z,Philadelphia Phillies,Toronto Blue Jays,Rogers Centre,R,Scheduled,,
777636,2025-06-05,2025-06-05T19:35:00Z,Minnesota Twins,Athletics,Sutter Health Park,R,Scheduled,,
777628,2025-06-05,2025-06-05T19:40:00Z,Baltimore Orioles,Seattle Mariners,T-Mobile Park,R,Scheduled,,
777633,2025-06-05,2025-06-05T19:45:00Z,San Diego Padres,San Francisco Giants,Oracle Park,R,Scheduled,,
777631,2025-06-05,2025-06-05T20:10:00Z,New York Mets,Los Angeles Dodgers,Dodger Stadium,R,Scheduled,,
777630,2025-06-05,2025-06-05T22:40:00Z,Houston Astros,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777632,2025-06-05,2025-06-05T22:45:00Z,Chicago Cubs,Washington Nationals,Nationals Park,R,Scheduled,,
777644,2025-06-05,2025-06-05T23:05:00Z,Cleveland Guardians,New York Yankees,Yankee Stadium,R,Scheduled,,
777629,2025-06-05,2025-06-05T23:35:00Z,Texas Rangers,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777635,2025-06-05,2025-06-05T23:45:00Z,Kansas City Royals,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777625,2025-06-06,2025-06-06T17:10:00Z,Miami Marlins,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777621,2025-06-06,2025-06-06T22:40:00Z,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777624,2025-06-06,2025-06-06T22:45:00Z,Texas Rangers,Washington Nationals,Nationals Park,R,Scheduled,,
777627,2025-06-06,2025-06-06T23:05:00Z,Boston Red Sox,New York Yankees,Yankee Stadium,R,Scheduled,,
777623,2025-06-06,2025-06-06T23:10:00Z,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777626,2025-06-06,2025-06-06T23:10:00Z,Chicago Cubs,Detroit Tigers,Comerica Park,R,Scheduled,,
777622,2025-06-06,2025-06-06T23:10:00Z,Houston Astros,Cleveland Guardians,Progressive Field,R,Scheduled,,
777618,2025-06-06,2025-06-06T23:40:00Z,Kansas City Royals,Chicago White Sox,Rate Field,R,Scheduled,,
777615,2025-06-06,2025-06-07T00:10:00Z,Toronto Blue Jays,Minnesota Twins,Target Field,R,Scheduled,,
777617,2025-06-06,2025-06-07T00:10:00Z,San Diego Padres,Milwaukee Brewers,American Family Field,R,Scheduled,,
777620,2025-06-06,2025-06-07T00:15:00Z,Los Angeles Dodgers,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777616,2025-06-06,2025-06-07T00:40:00Z,New York Mets,Colorado Rockies,Coors Field,R,Scheduled,,
777614,2025-06-06,2025-06-07T01:38:00Z,Seattle Mariners,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777613,2025-06-06,2025-06-07T02:05:00Z,Baltimore Orioles,Athletics,Sutter Health Park,R,Scheduled,,
777619,2025-06-06,2025-06-07T02:15:00Z,Atlanta Braves,San Francisco Giants,Oracle Park,R,Scheduled,,
777609,2025-06-07,2025-06-07T17:10:00Z,Chicago Cubs,Detroit Tigers,Comerica Park,R,Scheduled,,
777600,2025-06-07,2025-06-07T18:10:00Z,Toronto Blue Jays,Minnesota Twins,Target Field,R,Scheduled,,
777601,2025-06-07,2025-06-07T18:15:00Z,Los Angeles Dodgers,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777610,2025-06-07,2025-06-07T20:05:00Z,Texas Rangers,Washington Nationals,Nationals Park,R,Scheduled,,
777607,2025-06-07,2025-06-07T20:05:00Z,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777598,2025-06-07,2025-06-07T20:05:00Z,Atlanta Braves,San Francisco Giants,Oracle Park,R,Scheduled,,
777612,2025-06-07,2025-06-07T20:10:00Z,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777608,2025-06-07,2025-06-07T20:10:00Z,Houston Astros,Cleveland Guardians,Progressive Field,R,Scheduled,,
777606,2025-06-07,2025-06-07T20:10:00Z,Kansas City Royals,Chicago White Sox,Rate Field,R,Scheduled,,
777611,2025-06-07,2025-06-07T20:10:00Z,Miami Marlins,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777605,2025-06-07,2025-06-07T23:35:00Z,Boston Red Sox,New York Yankees,Yankee Stadium,R,Scheduled,,
777597,2025-06-07,2025-06-07T23:35:00Z,San Diego Padres,Milwaukee Brewers,American Family Field,R,Scheduled,,
777603,2025-06-07,2025-06-08T01:38:00Z,Seattle Mariners,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777604,2025-06-07,2025-06-08T01:40:00Z,New York Mets,Colorado Rockies,Coors Field,R,Scheduled,,
777599,2025-06-07,2025-06-08T02:05:00Z,Baltimore Orioles,Athletics,Sutter Health Park,R,Scheduled,,
777592,2025-06-08,2025-06-08T16:10:00Z,Miami Marlins,Tampa Bay Rays,George M. Steinbrenner Field,R,Scheduled,,
777586,2025-06-08,2025-06-08T17:05:00Z,San Diego Padres,Milwaukee Brewers,American Family Field,R,Scheduled,,
777596,2025-06-08,2025-06-08T17:35:00Z,Texas Rangers,Washington Nationals,Nationals Park,R,Scheduled,,
777595,2025-06-08,2025-06-08T17:35:00Z,Philadelphia Phillies,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777593,2025-06-08,2025-06-08T17:35:00Z,Boston Red Sox,New York Yankees,Yankee Stadium,R,Scheduled,,
777602,2025-06-08,2025-06-08T17:40:00Z,Arizona Diamondbacks,Cincinnati Reds,Great American Ball Park,R,Scheduled,,
777594,2025-06-08,2025-06-08T17:40:00Z,Chicago Cubs,Detroit Tigers,Comerica Park,R,Scheduled,,
777591,2025-06-08,2025-06-08T17:40:00Z,Houston Astros,Cleveland Guardians,Progressive Field,R,Scheduled,,
777585,2025-06-08,2025-06-08T18:10:00Z,Toronto Blue Jays,Minnesota Twins,Target Field,R,Scheduled,,
777590,2025-06-08,2025-06-08T18:10:00Z,Kansas City Royals,Chicago White Sox,Rate Field,R,Scheduled,,
777582,2025-06-08,2025-06-08T18:15:00Z,Los Angeles Dodgers,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777583,2025-06-08,2025-06-08T19:10:00Z,New York Mets,Colorado Rockies,Coors Field,R,Scheduled,,
777588,2025-06-08,2025-06-08T20:05:00Z,Baltimore Orioles,Athletics,Sutter Health Park,R,Scheduled,,
777587,2025-06-08,2025-06-08T20:05:00Z,Atlanta Braves,San Francisco Giants,Oracle Park,R,Scheduled,,
777589,2025-06-08,2025-06-08T20:07:00Z,Seattle Mariners,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777580,2025-06-09,2025-06-09T22:40:00Z,Cincinnati Reds,Cleveland Guardians,Progressive Field,R,Scheduled,,
777574,2025-06-09,2025-06-09T22:40:00Z,Miami Marlins,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777578,2025-06-09,2025-06-09T22:45:00Z,Chicago Cubs,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777584,2025-06-09,2025-06-09T23:10:00Z,Tampa Bay Rays,Boston Red Sox,Fenway Park,R,Scheduled,,
777575,2025-06-09,2025-06-09T23:40:00Z,Atlanta Braves,Milwaukee Brewers,American Family Field,R,Scheduled,,
777581,2025-06-09,2025-06-09T23:45:00Z,Toronto Blue Jays,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777576,2025-06-09,2025-06-10T01:38:00Z,Athletics,Los Angeles Angels,Angel Stadium,R,Scheduled,,
777579,2025-06-09,2025-06-10T01:40:00Z,Los Angeles Dodgers,San Diego Padres,Petco Park,R,Scheduled,,
777577,2025-06-09,2025-06-10T01:40:00Z,Seattle Mariners,Arizona Diamondbacks,Chase Field,R,Scheduled,,
777573,2025-06-10,2025-06-10T22:35:00Z,Detroit Tigers,Baltimore Orioles,Oriole Park at Camden Yards,R,Scheduled,,
777569,2025-06-10,2025-06-10T22:40:00Z,Cincinnati Reds,Cleveland Guardians,Progressive Field,R,Scheduled,,
777566,2025-06-10,2025-06-10T22:40:00Z,Miami Marlins,Pittsburgh Pirates,PNC Park,R,Scheduled,,
777571,2025-06-10,2025-06-10T22:45:00Z,Chicago Cubs,Philadelphia Phillies,Citizens Bank Park,R,Scheduled,,
777570,2025-06-10,2025-06-10T23:10:00Z,Washington Nationals,New York Mets,Citi Field,R,Scheduled,,
777565,2025-06-10,2025-06-10T23:10:00Z,Tampa Bay Rays,Boston Red Sox,Fenway Park,R,Scheduled,,
777557,2025-06-10,2025-06-10T23:40:00Z,Texas Rangers,Minnesota Twins,Target Field,R,Scheduled,,
777572,2025-06-10,2025-06-10T23:40:00Z,New York Yankees,Kansas City Royals,Kauffman Stadium,R,Scheduled,,
777568,2025-06-10,2025-06-10T23:40:00Z,Atlanta Braves,Milwaukee Brewers,American Family Field,R,Scheduled,,
777558,2025-06-10,2025-06-10T23:45:00Z,Toronto Blue Jays,St. Louis Cardinals,Busch Stadium,R,Scheduled,,
777567,2025-06-10,2025-06-11T00:10:00Z,Chicago White Sox,Houston Astros,Daikin Park,R,Scheduled,,
777563,2025-06-10,2025-06-11T00:40:00Z,San Francisco Giants,Colorado Rockies,Coors Field,R,Scheduled,,
777564,2025-06-10,2025-06-11T01:38:00Z,Athletics,Los Angeles Angels,Angel Stadium,R,Scheduled,,
